nominal_year,site,quadrat,photo_id,taxonomy,cover_percent,n_points
2010,SE1,7,DSC_7781,Porites,   1.04,192
2010,SE1,7,DSC_7781,Psammacora,   0.00,192
2010,SE1,7,DSC_7781,sand,   0.00,192
2010,SE1,7,DSC_7781,Sandolitha,   0.00,192
2010,SE1,7,DSC_7781,soft_coral,   0.00,192
2010,SE1,7,DSC_7781,Stylocoeniella,   0.00,192
2010,SE1,7,DSC_7781,Tubastrea,   0.00,192
2010,SE1,7,DSC_7781,turf,   1.56,192
2010,SE1,8,DSC_7782,Acanthastrea,   0.00,189
2010,SE1,8,DSC_7782,Acropora,   0.00,189
2010,SE1,8,DSC_7782,Astreopora,   0.00,189
2010,SE1,8,DSC_7782,cca_bare_space,  93.65,189
2010,SE1,8,DSC_7782,Cyphastrea,   0.00,189
2010,SE1,8,DSC_7782,Favia,   0.00,189
2010,SE1,8,DSC_7782,Fungia,   0.00,189
2010,SE1,8,DSC_7782,Gardinoseris,   0.00,189
2010,SE1,8,DSC_7782,Herptolitha,   0.00,189
2010,SE1,8,DSC_7782,Leptastrea,   0.00,189
2010,SE1,8,DSC_7782,Leptoseris,   0.00,189
2010,SE1,8,DSC_7782,Lobophyllia,   0.00,189
2010,SE1,8,DSC_7782,macroalgae,   0.00,189
2010,SE1,8,DSC_7782,Millepora,   0.00,189
2010,SE1,8,DSC_7782,Montastrea,   0.53,189
2010,SE1,8,DSC_7782,Montipora,   0.00,189
2010,SE1,8,DSC_7782,Pachyseris,   0.00,189
2010,SE1,8,DSC_7782,Pavona,   0.00,189
2010,SE1,8,DSC_7782,Pocillopora,   0.00,189
2010,SE1,8,DSC_7782,Porites,   0.00,189
2010,SE1,8,DSC_7782,Psammacora,   0.00,189
2010,SE1,8,DSC_7782,sand,   0.53,189
2010,SE1,8,DSC_7782,Sandolitha,   0.00,189
2010,SE1,8,DSC_7782,soft_coral,   0.00,189
2010,SE1,8,DSC_7782,Stylocoeniella,   0.00,189
2010,SE1,8,DSC_7782,Tubastrea,   0.00,189
2010,SE1,8,DSC_7782,turf,   5.29,189
2010,SE1,9,DSC_7783,Acanthastrea,   0.00,190
2010,SE1,9,DSC_7783,Acropora,   0.00,190
2010,SE1,9,DSC_7783,Astreopora,   0.00,190
2010,SE1,9,DSC_7783,cca_bare_space,  85.26,190
2010,SE1,9,DSC_7783,Cyphastrea,   0.00,190
2010,SE1,9,DSC_7783,Favia,   0.00,190
2010,SE1,9,DSC_7783,Fungia,   0.00,190
2010,SE1,9,DSC_7783,Gardinoseris,   0.00,190
2010,SE1,9,DSC_7783,Herptolitha,   0.00,190
2010,SE1,9,DSC_7783,Leptastrea,   0.53,190
2010,SE1,9,DSC_7783,Leptoseris,   0.00,190
2010,SE1,9,DSC_7783,Lobophyllia,   0.00,190
2010,SE1,9,DSC_7783,macroalgae,   0.00,190
2010,SE1,9,DSC_7783,Millepora,   0.00,190
2010,SE1,9,DSC_7783,Montastrea,   0.00,190
2010,SE1,9,DSC_7783,Montipora,   0.00,190
2010,SE1,9,DSC_7783,Pachyseris,   0.00,190
2010,SE1,9,DSC_7783,Pavona,   0.00,190
2010,SE1,9,DSC_7783,Pocillopora,   6.84,190
2010,SE1,9,DSC_7783,Porites,   1.05,190
2010,SE1,9,DSC_7783,Psammacora,   0.00,190
2010,SE1,9,DSC_7783,sand,   0.00,190
2010,SE1,9,DSC_7783,Sandolitha,   0.00,190
2010,SE1,9,DSC_7783,soft_coral,   0.00,190
2010,SE1,9,DSC_7783,Stylocoeniella,   0.00,190
2010,SE1,9,DSC_7783,Tubastrea,   0.00,190
2010,SE1,9,DSC_7783,turf,   6.32,190
2010,SE1,10,DSC_7784,Acanthastrea,   0.00,191
2010,SE1,10,DSC_7784,Acropora,   0.00,191
2010,SE1,10,DSC_7784,Astreopora,   0.00,191
2010,SE1,10,DSC_7784,cca_bare_space,  92.15,191
2010,SE1,10,DSC_7784,Cyphastrea,   0.00,191
2010,SE1,10,DSC_7784,Favia,   0.00,191
2010,SE1,10,DSC_7784,Fungia,   0.00,191
2010,SE1,10,DSC_7784,Gardinoseris,   0.00,191
2010,SE1,10,DSC_7784,Herptolitha,   0.00,191
2010,SE1,10,DSC_7784,Leptastrea,   0.00,191
2010,SE1,10,DSC_7784,Leptoseris,   0.00,191
2010,SE1,10,DSC_7784,Lobophyllia,   0.00,191
2010,SE1,10,DSC_7784,macroalgae,   0.52,191
2010,SE1,10,DSC_7784,Millepora,   0.00,191
2010,SE1,10,DSC_7784,Montastrea,   0.00,191
2010,SE1,10,DSC_7784,Montipora,   0.52,191
2010,SE1,10,DSC_7784,Pachyseris,   0.00,191
2010,SE1,10,DSC_7784,Pavona,   0.52,191
2010,SE1,10,DSC_7784,Pocillopora,   0.00,191
2010,SE1,10,DSC_7784,Porites,   0.00,191
2010,SE1,10,DSC_7784,Psammacora,   0.00,191
2010,SE1,10,DSC_7784,sand,   1.05,191
2010,SE1,10,DSC_7784,Sandolitha,   0.00,191
2010,SE1,10,DSC_7784,soft_coral,   0.00,191
2010,SE1,10,DSC_7784,Stylocoeniella,   0.00,191
2010,SE1,10,DSC_7784,Tubastrea,   0.00,191
2010,SE1,10,DSC_7784,turf,   5.24,191
2010,SE1,11,DSC_7785,Acanthastrea,   0.00,191
2010,SE1,11,DSC_7785,Acropora,   0.00,191
2010,SE1,11,DSC_7785,Astreopora,   0.00,191
2010,SE1,11,DSC_7785,cca_bare_space,  86.91,191
2010,SE1,11,DSC_7785,Cyphastrea,   0.00,191
2010,SE1,11,DSC_7785,Favia,   0.00,191
2010,SE1,11,DSC_7785,Fungia,   0.00,191
2010,SE1,11,DSC_7785,Gardinoseris,   0.00,191
2010,SE1,11,DSC_7785,Herptolitha,   0.00,191
2010,SE1,11,DSC_7785,Leptastrea,   0.00,191
2010,SE1,11,DSC_7785,Leptoseris,   0.00,191
2010,SE1,11,DSC_7785,Lobophyllia,   0.00,191
2010,SE1,11,DSC_7785,macroalgae,   0.00,191
2010,SE1,11,DSC_7785,Millepora,   0.00,191
2010,SE1,11,DSC_7785,Montastrea,   0.00,191
2010,SE1,11,DSC_7785,Montipora,   0.00,191
2010,SE1,11,DSC_7785,Pachyseris,   0.00,191
2010,SE1,11,DSC_7785,Pavona,   0.00,191
2010,SE1,11,DSC_7785,Pocillopora,   0.00,191
2010,SE1,11,DSC_7785,Porites,   0.00,191
2010,SE1,11,DSC_7785,Psammacora,   0.00,191
2010,SE1,11,DSC_7785,sand,   0.00,191
2010,SE1,11,DSC_7785,Sandolitha,   0.00,191
2010,SE1,11,DSC_7785,soft_coral,   0.00,191
2010,SE1,11,DSC_7785,Stylocoeniella,   0.00,191
2010,SE1,11,DSC_7785,Tubastrea,   0.00,191
2010,SE1,11,DSC_7785,turf,  13.09,191
2010,SE1,12,DSC_7786,Acanthastrea,   0.00,190
2010,SE1,12,DSC_7786,Acropora,   0.00,190
2010,SE1,12,DSC_7786,Astreopora,   0.00,190
2010,SE1,12,DSC_7786,cca_bare_space,  93.16,190
2010,SE1,12,DSC_7786,Cyphastrea,   0.00,190
2010,SE1,12,DSC_7786,Favia,   0.00,190
2010,SE1,12,DSC_7786,Fungia,   0.00,190
2010,SE1,12,DSC_7786,Gardinoseris,   0.00,190
2010,SE1,12,DSC_7786,Herptolitha,   0.00,190
2010,SE1,12,DSC_7786,Leptastrea,   2.11,190
2010,SE1,12,DSC_7786,Leptoseris,   0.00,190
2010,SE1,12,DSC_7786,Lobophyllia,   0.00,190
2010,SE1,12,DSC_7786,macroalgae,   0.00,190
2010,SE1,12,DSC_7786,Millepora,   0.00,190
2010,SE1,12,DSC_7786,Montastrea,   0.53,190
2010,SE1,12,DSC_7786,Montipora,   0.00,190
2010,SE1,12,DSC_7786,Pachyseris,   0.00,190
2010,SE1,12,DSC_7786,Pavona,   0.00,190
2010,SE1,12,DSC_7786,Pocillopora,   0.00,190
2010,SE1,12,DSC_7786,Porites,   0.53,190
2010,SE1,12,DSC_7786,Psammacora,   0.00,190
2010,SE1,12,DSC_7786,sand,   0.00,190
2010,SE1,12,DSC_7786,Sandolitha,   0.00,190
2010,SE1,12,DSC_7786,soft_coral,   0.00,190
2010,SE1,12,DSC_7786,Stylocoeniella,   0.00,190
2010,SE1,12,DSC_7786,Tubastrea,   0.00,190
2010,SE1,12,DSC_7786,turf,   3.68,190
2010,SE1,13,DSC_7787,Acanthastrea,   0.00,182
2010,SE1,13,DSC_7787,Acropora,   0.55,182
2010,SE1,13,DSC_7787,Astreopora,   0.00,182
2010,SE1,13,DSC_7787,cca_bare_space,  65.93,182
2010,SE1,13,DSC_7787,Cyphastrea,   0.00,182
2010,SE1,13,DSC_7787,Favia,   0.00,182
2010,SE1,13,DSC_7787,Fungia,   0.00,182
2010,SE1,13,DSC_7787,Gardinoseris,   0.00,182
2010,SE1,13,DSC_7787,Herptolitha,   0.00,182
2010,SE1,13,DSC_7787,Leptastrea,   1.10,182
2010,SE1,13,DSC_7787,Leptoseris,   0.00,182
2010,SE1,13,DSC_7787,Lobophyllia,   0.00,182
2010,SE1,13,DSC_7787,macroalgae,   0.00,182
2010,SE1,13,DSC_7787,Millepora,   0.00,182
2010,SE1,13,DSC_7787,Montastrea,   1.10,182
2010,SE1,13,DSC_7787,Montipora,   0.00,182
2010,SE1,13,DSC_7787,Pachyseris,   0.00,182
2010,SE1,13,DSC_7787,Pavona,   0.00,182
2010,SE1,13,DSC_7787,Pocillopora,  26.37,182
2010,SE1,13,DSC_7787,Porites,   0.00,182
2010,SE1,13,DSC_7787,Psammacora,   0.00,182
2010,SE1,13,DSC_7787,sand,   3.85,182
2010,SE1,13,DSC_7787,Sandolitha,   0.00,182
2010,SE1,13,DSC_7787,soft_coral,   0.00,182
2010,SE1,13,DSC_7787,Stylocoeniella,   0.00,182
2010,SE1,13,DSC_7787,Tubastrea,   0.00,182
2010,SE1,13,DSC_7787,turf,   1.10,182
2010,SE1,14,DSC_7788,Acanthastrea,   0.00,192
2010,SE1,14,DSC_7788,Acropora,   1.04,192
2010,SE1,14,DSC_7788,Astreopora,   0.00,192
2010,SE1,14,DSC_7788,cca_bare_space,  88.54,192
2010,SE1,14,DSC_7788,Cyphastrea,   0.00,192
2010,SE1,14,DSC_7788,Favia,   0.00,192
2010,SE1,14,DSC_7788,Fungia,   0.00,192
2010,SE1,14,DSC_7788,Gardinoseris,   0.00,192
2010,SE1,14,DSC_7788,Herptolitha,   0.00,192
2010,SE1,14,DSC_7788,Leptastrea,   0.00,192
2010,SE1,14,DSC_7788,Leptoseris,   0.00,192
2010,SE1,14,DSC_7788,Lobophyllia,   0.00,192
2010,SE1,14,DSC_7788,macroalgae,   0.00,192
2010,SE1,14,DSC_7788,Millepora,   0.00,192
2010,SE1,14,DSC_7788,Montastrea,   0.00,192
2010,SE1,14,DSC_7788,Montipora,   0.00,192
2010,SE1,14,DSC_7788,Pachyseris,   0.00,192
2010,SE1,14,DSC_7788,Pavona,   0.00,192
2010,SE1,14,DSC_7788,Pocillopora,   7.29,192
2010,SE1,14,DSC_7788,Porites,   0.00,192
2010,SE1,14,DSC_7788,Psammacora,   0.00,192
2010,SE1,14,DSC_7788,sand,   0.52,192
2010,SE1,14,DSC_7788,Sandolitha,   0.00,192
2010,SE1,14,DSC_7788,soft_coral,   0.00,192
2010,SE1,14,DSC_7788,Stylocoeniella,   0.00,192
2010,SE1,14,DSC_7788,Tubastrea,   0.00,192
2010,SE1,14,DSC_7788,turf,   2.60,192
2010,SE1,15,DSC_7789,Acanthastrea,   0.00,191
2010,SE1,15,DSC_7789,Acropora,   0.00,191
2010,SE1,15,DSC_7789,Astreopora,   0.00,191
2010,SE1,15,DSC_7789,cca_bare_space,  91.62,191
2010,SE1,15,DSC_7789,Cyphastrea,   0.00,191
2010,SE1,15,DSC_7789,Favia,   0.00,191
2010,SE1,15,DSC_7789,Fungia,   0.00,191
2010,SE1,15,DSC_7789,Gardinoseris,   0.00,191
2010,SE1,15,DSC_7789,Herptolitha,   0.00,191
2010,SE1,15,DSC_7789,Leptastrea,   0.00,191
2010,SE1,15,DSC_7789,Leptoseris,   0.00,191
2010,SE1,15,DSC_7789,Lobophyllia,   0.00,191
2010,SE1,15,DSC_7789,macroalgae,   0.00,191
2010,SE1,15,DSC_7789,Millepora,   0.00,191
2010,SE1,15,DSC_7789,Montastrea,   0.00,191
2010,SE1,15,DSC_7789,Montipora,   0.00,191
2010,SE1,15,DSC_7789,Pachyseris,   0.00,191
2010,SE1,15,DSC_7789,Pavona,   1.05,191
2010,SE1,15,DSC_7789,Pocillopora,   0.00,191
2010,SE1,15,DSC_7789,Porites,   0.00,191
2010,SE1,15,DSC_7789,Psammacora,   0.00,191
2010,SE1,15,DSC_7789,sand,   0.00,191
2010,SE1,15,DSC_7789,Sandolitha,   0.00,191
2010,SE1,15,DSC_7789,soft_coral,   0.00,191
2010,SE1,15,DSC_7789,Stylocoeniella,   0.00,191
2010,SE1,15,DSC_7789,Tubastrea,   0.00,191
2010,SE1,15,DSC_7789,turf,   7.33,191
2010,SE1,16,DSC_7790,Acanthastrea,   0.00,193
2010,SE1,16,DSC_7790,Acropora,   0.00,193
2010,SE1,16,DSC_7790,Astreopora,   0.00,193
2010,SE1,16,DSC_7790,cca_bare_space,  94.82,193
2010,SE1,16,DSC_7790,Cyphastrea,   0.00,193
2010,SE1,16,DSC_7790,Favia,   0.00,193
2010,SE1,16,DSC_7790,Fungia,   0.00,193
2010,SE1,16,DSC_7790,Gardinoseris,   0.00,193
2010,SE1,16,DSC_7790,Herptolitha,   0.00,193
2010,SE1,16,DSC_7790,Leptastrea,   0.00,193
2010,SE1,16,DSC_7790,Leptoseris,   0.00,193
2010,SE1,16,DSC_7790,Lobophyllia,   0.00,193
2010,SE1,16,DSC_7790,macroalgae,   0.00,193
2010,SE1,16,DSC_7790,Millepora,   0.00,193
2010,SE1,16,DSC_7790,Montastrea,   0.00,193
2010,SE1,16,DSC_7790,Montipora,   0.00,193
2010,SE1,16,DSC_7790,Pachyseris,   0.00,193
2010,SE1,16,DSC_7790,Pavona,   0.00,193
2010,SE1,16,DSC_7790,Pocillopora,   3.63,193
2010,SE1,16,DSC_7790,Porites,   0.00,193
2010,SE1,16,DSC_7790,Psammacora,   0.00,193
2010,SE1,16,DSC_7790,sand,   0.00,193
2010,SE1,16,DSC_7790,Sandolitha,   0.00,193
2010,SE1,16,DSC_7790,soft_coral,   0.00,193
2010,SE1,16,DSC_7790,Stylocoeniella,   0.00,193
2010,SE1,16,DSC_7790,Tubastrea,   0.00,193
2010,SE1,16,DSC_7790,turf,   1.55,193
2010,SE1,17,DSC_7791,Acanthastrea,   0.00,194
2010,SE1,17,DSC_7791,Acropora,   0.00,194
2010,SE1,17,DSC_7791,Astreopora,   0.00,194
2010,SE1,17,DSC_7791,cca_bare_space,  85.57,194
2010,SE1,17,DSC_7791,Cyphastrea,   0.00,194
2010,SE1,17,DSC_7791,Favia,   0.00,194
2010,SE1,17,DSC_7791,Fungia,   0.00,194
2010,SE1,17,DSC_7791,Gardinoseris,   0.00,194
2010,SE1,17,DSC_7791,Herptolitha,   0.00,194
2010,SE1,17,DSC_7791,Leptastrea,   0.00,194
2010,SE1,17,DSC_7791,Leptoseris,   0.00,194
2010,SE1,17,DSC_7791,Lobophyllia,   0.00,194
2010,SE1,17,DSC_7791,macroalgae,   0.00,194
2010,SE1,17,DSC_7791,Millepora,   0.00,194
2010,SE1,17,DSC_7791,Montastrea,   0.00,194
2010,SE1,17,DSC_7791,Montipora,   0.00,194
2010,SE1,17,DSC_7791,Pachyseris,   0.00,194
2010,SE1,17,DSC_7791,Pavona,   0.00,194
2010,SE1,17,DSC_7791,Pocillopora,   2.06,194
2010,SE1,17,DSC_7791,Porites,   0.00,194
2010,SE1,17,DSC_7791,Psammacora,   0.00,194
2010,SE1,17,DSC_7791,sand,   0.00,194
2010,SE1,17,DSC_7791,Sandolitha,   0.00,194
2010,SE1,17,DSC_7791,soft_coral,   0.00,194
2010,SE1,17,DSC_7791,Stylocoeniella,   0.00,194
2010,SE1,17,DSC_7791,Tubastrea,   0.00,194
2010,SE1,17,DSC_7791,turf,  12.37,194
2010,SE1,18,DSC_7792,Acanthastrea,   0.00,187
2010,SE1,18,DSC_7792,Acropora,   0.00,187
2010,SE1,18,DSC_7792,Astreopora,   0.00,187
2010,SE1,18,DSC_7792,cca_bare_space,  82.35,187
2010,SE1,18,DSC_7792,Cyphastrea,   0.00,187
2010,SE1,18,DSC_7792,Favia,   0.00,187
2010,SE1,18,DSC_7792,Fungia,   0.00,187
2010,SE1,18,DSC_7792,Gardinoseris,   0.00,187
2010,SE1,18,DSC_7792,Herptolitha,   0.00,187
2010,SE1,18,DSC_7792,Leptastrea,   0.00,187
2010,SE1,18,DSC_7792,Leptoseris,   0.00,187
2010,SE1,18,DSC_7792,Lobophyllia,   0.00,187
2010,SE1,18,DSC_7792,macroalgae,   0.00,187
2010,SE1,18,DSC_7792,Millepora,   0.00,187
2010,SE1,18,DSC_7792,Montastrea,   1.60,187
2010,SE1,18,DSC_7792,Montipora,   0.00,187
2010,SE1,18,DSC_7792,Pachyseris,   0.00,187
2010,SE1,18,DSC_7792,Pavona,   0.00,187
2010,SE1,18,DSC_7792,Pocillopora,   9.63,187
2010,SE1,18,DSC_7792,Porites,   0.00,187
2010,SE1,18,DSC_7792,Psammacora,   0.00,187
2010,SE1,18,DSC_7792,sand,   0.00,187
2010,SE1,18,DSC_7792,Sandolitha,   0.00,187
2010,SE1,18,DSC_7792,soft_coral,   0.00,187
2010,SE1,18,DSC_7792,Stylocoeniella,   0.00,187
2010,SE1,18,DSC_7792,Tubastrea,   0.00,187
2010,SE1,18,DSC_7792,turf,   6.42,187
2010,SE1,19,DSC_7793,Acanthastrea,   0.00,193
2010,SE1,19,DSC_7793,Acropora,   0.00,193
2010,SE1,19,DSC_7793,Astreopora,   0.00,193
2010,SE1,19,DSC_7793,cca_bare_space,  69.95,193
2010,SE1,19,DSC_7793,Cyphastrea,   0.00,193
2010,SE1,19,DSC_7793,Favia,   0.00,193
2010,SE1,19,DSC_7793,Fungia,   0.00,193
2010,SE1,19,DSC_7793,Gardinoseris,   0.00,193
2010,SE1,19,DSC_7793,Herptolitha,   0.00,193
2010,SE1,19,DSC_7793,Leptastrea,   0.00,193
2010,SE1,19,DSC_7793,Leptoseris,   0.00,193
2010,SE1,19,DSC_7793,Lobophyllia,   0.00,193
2010,SE1,19,DSC_7793,macroalgae,   0.52,193
2010,SE1,19,DSC_7793,Millepora,   0.00,193
2010,SE1,19,DSC_7793,Montastrea,   0.00,193
2010,SE1,19,DSC_7793,Montipora,   0.00,193
2010,SE1,19,DSC_7793,Pachyseris,   0.00,193
2010,SE1,19,DSC_7793,Pavona,   0.00,193
2010,SE1,19,DSC_7793,Pocillopora,  25.91,193
2010,SE1,19,DSC_7793,Porites,   1.55,193
2010,SE1,19,DSC_7793,Psammacora,   0.00,193
2010,SE1,19,DSC_7793,sand,   0.00,193
2010,SE1,19,DSC_7793,Sandolitha,   0.00,193
2010,SE1,19,DSC_7793,soft_coral,   0.00,193
2010,SE1,19,DSC_7793,Stylocoeniella,   0.00,193
2010,SE1,19,DSC_7793,Tubastrea,   0.00,193
2010,SE1,19,DSC_7793,turf,   2.07,193
2010,SE1,20,DSC_7794,Acanthastrea,   0.00,184
2010,SE1,20,DSC_7794,Acropora,   0.00,184
2010,SE1,20,DSC_7794,Astreopora,   0.00,184
2010,SE1,20,DSC_7794,cca_bare_space,  42.93,184
2010,SE1,20,DSC_7794,Cyphastrea,   0.00,184
2010,SE1,20,DSC_7794,Favia,   0.00,184
2010,SE1,20,DSC_7794,Fungia,   0.00,184
2010,SE1,20,DSC_7794,Gardinoseris,   0.00,184
2010,SE1,20,DSC_7794,Herptolitha,   0.00,184
2010,SE1,20,DSC_7794,Leptastrea,   0.00,184
2010,SE1,20,DSC_7794,Leptoseris,   0.00,184
2010,SE1,20,DSC_7794,Lobophyllia,   0.00,184
2010,SE1,20,DSC_7794,macroalgae,   0.00,184
2010,SE1,20,DSC_7794,Millepora,   0.00,184
2010,SE1,20,DSC_7794,Montastrea,   2.17,184
2010,SE1,20,DSC_7794,Montipora,   0.00,184
2010,SE1,20,DSC_7794,Pachyseris,   0.00,184
2010,SE1,20,DSC_7794,Pavona,   0.00,184
2010,SE1,20,DSC_7794,Pocillopora,  50.54,184
2010,SE1,20,DSC_7794,Porites,   0.00,184
2010,SE1,20,DSC_7794,Psammacora,   0.00,184
2010,SE1,20,DSC_7794,sand,   0.00,184
2010,SE1,20,DSC_7794,Sandolitha,   0.00,184
2010,SE1,20,DSC_7794,soft_coral,   0.00,184
2010,SE1,20,DSC_7794,Stylocoeniella,   0.00,184
2010,SE1,20,DSC_7794,Tubastrea,   0.00,184
2010,SE1,20,DSC_7794,turf,   4.35,184
2010,SE1,21,DSC_7795,Acanthastrea,   0.00,191
2010,SE1,21,DSC_7795,Acropora,   0.00,191
2010,SE1,21,DSC_7795,Astreopora,   0.00,191
2010,SE1,21,DSC_7795,cca_bare_space,  85.86,191
2010,SE1,21,DSC_7795,Cyphastrea,   0.00,191
2010,SE1,21,DSC_7795,Favia,   0.00,191
2010,SE1,21,DSC_7795,Fungia,   0.00,191
2010,SE1,21,DSC_7795,Gardinoseris,   0.00,191
2010,SE1,21,DSC_7795,Herptolitha,   0.00,191
2010,SE1,21,DSC_7795,Leptastrea,   0.00,191
2010,SE1,21,DSC_7795,Leptoseris,   0.00,191
2010,SE1,21,DSC_7795,Lobophyllia,   0.00,191
2010,SE1,21,DSC_7795,macroalgae,   0.00,191
2010,SE1,21,DSC_7795,Millepora,   0.00,191
2010,SE1,21,DSC_7795,Montastrea,   0.00,191
2010,SE1,21,DSC_7795,Montipora,   0.00,191
2010,SE1,21,DSC_7795,Pachyseris,   0.00,191
2010,SE1,21,DSC_7795,Pavona,   0.00,191
2010,SE1,21,DSC_7795,Pocillopora,   7.33,191
2010,SE1,21,DSC_7795,Porites,   0.00,191
2010,SE1,21,DSC_7795,Psammacora,   0.00,191
2010,SE1,21,DSC_7795,sand,   1.05,191
2010,SE1,21,DSC_7795,Sandolitha,   0.00,191
2010,SE1,21,DSC_7795,soft_coral,   0.00,191
2010,SE1,21,DSC_7795,Stylocoeniella,   0.00,191
2010,SE1,21,DSC_7795,Tubastrea,   0.00,191
2010,SE1,21,DSC_7795,turf,   5.76,191
2010,SE1,22,DSC_7796,Acanthastrea,   0.00,189
2010,SE1,22,DSC_7796,Acropora,   0.00,189
2010,SE1,22,DSC_7796,Astreopora,   0.00,189
2010,SE1,22,DSC_7796,cca_bare_space,  95.77,189
2010,SE1,22,DSC_7796,Cyphastrea,   0.00,189
2010,SE1,22,DSC_7796,Favia,   0.00,189
2010,SE1,22,DSC_7796,Fungia,   0.00,189
2010,SE1,22,DSC_7796,Gardinoseris,   0.00,189
2010,SE1,22,DSC_7796,Herptolitha,   0.00,189
2010,SE1,22,DSC_7796,Leptastrea,   0.00,189
2010,SE1,22,DSC_7796,Leptoseris,   0.00,189
2010,SE1,22,DSC_7796,Lobophyllia,   0.00,189
2010,SE1,22,DSC_7796,macroalgae,   0.00,189
2010,SE1,22,DSC_7796,Millepora,   0.00,189
2010,SE1,22,DSC_7796,Montastrea,   0.00,189
2010,SE1,22,DSC_7796,Montipora,   0.00,189
2010,SE1,22,DSC_7796,Pachyseris,   0.00,189
2010,SE1,22,DSC_7796,Pavona,   0.00,189
2010,SE1,22,DSC_7796,Pocillopora,   0.00,189
2010,SE1,22,DSC_7796,Porites,   0.53,189
2010,SE1,22,DSC_7796,Psammacora,   0.00,189
2010,SE1,22,DSC_7796,sand,   0.00,189
2010,SE1,22,DSC_7796,Sandolitha,   0.00,189
2010,SE1,22,DSC_7796,soft_coral,   0.00,189
2010,SE1,22,DSC_7796,Stylocoeniella,   0.00,189
2010,SE1,22,DSC_7796,Tubastrea,   0.00,189
2010,SE1,22,DSC_7796,turf,   3.70,189
2010,SE1,23,DSC_7797,Acanthastrea,   0.00,193
2010,SE1,23,DSC_7797,Acropora,   0.00,193
2010,SE1,23,DSC_7797,Astreopora,   0.00,193
2010,SE1,23,DSC_7797,cca_bare_space,  89.12,193
2010,SE1,23,DSC_7797,Cyphastrea,   0.00,193
2010,SE1,23,DSC_7797,Favia,   0.00,193
2010,SE1,23,DSC_7797,Fungia,   0.00,193
2010,SE1,23,DSC_7797,Gardinoseris,   0.00,193
2010,SE1,23,DSC_7797,Herptolitha,   0.00,193
2010,SE1,23,DSC_7797,Leptastrea,   0.00,193
2010,SE1,23,DSC_7797,Leptoseris,   0.00,193
2010,SE1,23,DSC_7797,Lobophyllia,   0.00,193
2010,SE1,23,DSC_7797,macroalgae,   0.00,193
2010,SE1,23,DSC_7797,Millepora,   0.00,193
2010,SE1,23,DSC_7797,Montastrea,   1.55,193
2010,SE1,23,DSC_7797,Montipora,   0.00,193
2010,SE1,23,DSC_7797,Pachyseris,   0.00,193
2010,SE1,23,DSC_7797,Pavona,   0.00,193
2010,SE1,23,DSC_7797,Pocillopora,   2.07,193
2010,SE1,23,DSC_7797,Porites,   2.07,193
2010,SE1,23,DSC_7797,Psammacora,   0.00,193
2010,SE1,23,DSC_7797,sand,   2.59,193
2010,SE1,23,DSC_7797,Sandolitha,   0.00,193
2010,SE1,23,DSC_7797,soft_coral,   0.00,193
2010,SE1,23,DSC_7797,Stylocoeniella,   0.00,193
2010,SE1,23,DSC_7797,Tubastrea,   0.00,193
2010,SE1,23,DSC_7797,turf,   2.59,193
2010,SE1,24,DSC_7798,Acanthastrea,   0.00,187
2010,SE1,24,DSC_7798,Acropora,   0.00,187
2010,SE1,24,DSC_7798,Astreopora,   0.00,187
2010,SE1,24,DSC_7798,cca_bare_space,  86.10,187
2010,SE1,24,DSC_7798,Cyphastrea,   0.00,187
2010,SE1,24,DSC_7798,Favia,   0.00,187
2010,SE1,24,DSC_7798,Fungia,   0.00,187
2010,SE1,24,DSC_7798,Gardinoseris,   0.00,187
2010,SE1,24,DSC_7798,Herptolitha,   0.00,187
2010,SE1,24,DSC_7798,Leptastrea,   0.00,187
2010,SE1,24,DSC_7798,Leptoseris,   0.00,187
2010,SE1,24,DSC_7798,Lobophyllia,   0.00,187
2010,SE1,24,DSC_7798,macroalgae,   0.00,187
2010,SE1,24,DSC_7798,Millepora,   0.00,187
2010,SE1,24,DSC_7798,Montastrea,   1.60,187
2010,SE1,24,DSC_7798,Montipora,   0.00,187
2010,SE1,24,DSC_7798,Pachyseris,   0.00,187
2010,SE1,24,DSC_7798,Pavona,   0.00,187
2010,SE1,24,DSC_7798,Pocillopora,   4.28,187
2010,SE1,24,DSC_7798,Porites,   0.00,187
2010,SE1,24,DSC_7798,Psammacora,   0.00,187
2010,SE1,24,DSC_7798,sand,   0.53,187
2010,SE1,24,DSC_7798,Sandolitha,   0.00,187
2010,SE1,24,DSC_7798,soft_coral,   0.00,187
2010,SE1,24,DSC_7798,Stylocoeniella,   0.00,187
2010,SE1,24,DSC_7798,Tubastrea,   0.00,187
2010,SE1,24,DSC_7798,turf,   7.49,187
2010,SE1,25,DSC_7799,Acanthastrea,   0.00,195
2010,SE1,25,DSC_7799,Acropora,   0.00,195
2010,SE1,25,DSC_7799,Astreopora,   0.00,195
2010,SE1,25,DSC_7799,cca_bare_space,  83.08,195
2010,SE1,25,DSC_7799,Cyphastrea,   0.00,195
2010,SE1,25,DSC_7799,Favia,   0.00,195
2010,SE1,25,DSC_7799,Fungia,   0.00,195
2010,SE1,25,DSC_7799,Gardinoseris,   0.00,195
2010,SE1,25,DSC_7799,Herptolitha,   0.00,195
2010,SE1,25,DSC_7799,Leptastrea,   0.00,195
2010,SE1,25,DSC_7799,Leptoseris,   0.00,195
